archivo,columna,ground_truth,detectado,CER,WER,,"NOTA: Este código se ejecuto en Visual Studio Code y tardó una duracion de 1 hora 17 minutos en procesar el data set completo, ",,,,,,,
214.png,COL_3,9039936580,9039936580,0,0,,,,,,,,,
base64decoded - 2026-01-21T153502.055.png,COL_1,6903773420,6903773420,0,0,,,,,,,,,
base64decoded - 2026-01-21T153502.055.png,COL_2,7014604366,7014604366,0,0,,,,,,,,,
base64decoded - 2026-01-21T153502.055.png,COL_3,4184693932,4184693932,0,0,,,,,,,,,
345.png,COL_1,6632823136,,1,1,,,,,,,,,
345.png,COL_2,241861359,,1,1,,,,,,,,,
345.png,COL_3,3456194275,,1,1,,,,,,,,,
base64decoded - 2026-01-21T153020.899.png,COL_1,8850912573,8850912573,0,0,,,,,,,,,
base64decoded - 2026-01-21T153020.899.png,COL_2,1330400592,1330400592,0,0,,,,,,,,,
base64decoded - 2026-01-21T153020.899.png,COL_3,8333932676,8333932676,0,0,,,,,,,,,
base64decoded - 2026-01-21T153248.428.png,COL_1,2851924931,2851924931,0,0,,,,,,,,,
base64decoded - 2026-01-21T153248.428.png,COL_2,5113493570,5113493570,0,0,,,,,,,,,
base64decoded - 2026-01-21T153248.428.png,COL_3,6157372531,6157372531,0,0,,,,,,,,,
base64decoded - 2026-01-21T161251.655.jpeg,COL_1,7630583256,7630583256,0,0,,,,,,,,,
base64decoded - 2026-01-21T161251.655.jpeg,COL_2,6140760351,6140760351,0,0,,,,,,,,,
base64decoded - 2026-01-21T161251.655.jpeg,COL_3,0446844954,0446844954,0,0,,,,,,,,,
base64decoded - 2026-01-21T161934.543.png,COL_1,0855810151,0855810151,0,0,,,,,,,,,
base64decoded - 2026-01-21T161934.543.png,COL_2,6315091549,6315091549,0,0,,,,,,,,,
base64decoded - 2026-01-21T161934.543.png,COL_3,4151137594,4151137594,0,0,,,,,,,,,
374.png,COL_1,1657972589,1657972589,0,0,,,,,,,,,
374.png,COL_2,7131401595,7131401595,0,0,,,,,,,,,
374.png,COL_3,6353114034,6353114034,0,0,,,,,,,,,
base64decoded (20).png,COL_1,2815790100,2815790100,0,0,,,,,,,,,
base64decoded (20).png,COL_2,2101761372,,1,1,,,,,,,,,
base64decoded (20).png,COL_3,0055148537,0055148537,0,0,,,,,,,,,
base64decoded - 2026-01-21T155111.426.png,COL_1,4380636732,4380636732,0,0,,,,,,,,,
base64decoded - 2026-01-21T155111.426.png,COL_2,0401221859,0401221859,0,0,,,,,,,,,
base64decoded - 2026-01-21T155111.426.png,COL_3,9059760015,9059760015,0,0,,,,,,,,,
base64decoded - 2026-01-21T151947.005.png,COL_1,0741090109,0741090109,0,0,,,,,,,,,
base64decoded - 2026-01-21T151947.005.png,COL_2,8011591448,8011591448,0,0,,,,,,,,,
base64decoded - 2026-01-21T151947.005.png,COL_3,3171288431,3171288431,0,0,,,,,,,,,
339.png,COL_1,7356469400,7356469400,0,0,,,,,,,,,
339.png,COL_2,3014364540,3014364540,0,0,,,,,,,,,
339.png,COL_3,6182654251,6182654251,0,0,,,,,,,,,
base64decoded - 2026-01-21T161300.085.jpg,COL_1,7171774073,,1,1,,,,,,,,,
base64decoded - 2026-01-21T161300.085.jpg,COL_2,4110990774,,1,1,,,,,,,,,
base64decoded - 2026-01-21T161300.085.jpg,COL_3,6157524457,6157524457,0,0,,,,,,,,,
12.jpeg,COL_1,4383996482,4383996482,0,0,,,,,,,,,
12.jpeg,COL_2,1404524854,,1,1,,,,,,,,,
12.jpeg,COL_3,8089664530,,1,1,,,,,,,,,
base64decoded - 2026-01-21T162132.314.png,COL_1,3640846582,3640846582,0,0,,,,,,,,,
base64decoded - 2026-01-21T162132.314.png,COL_2,1005321450,1005321450,0,0,,,,,,,,,
base64decoded - 2026-01-21T162132.314.png,COL_3,3059783138,3059783138,0,0,,,,,,,,,
base64decoded (58).png,COL_1,2353144561,2353144561,0,0,,,,,,,,,
base64decoded (58).png,COL_2,1011991570,,1,1,,,,,,,,,
base64decoded (58).png,COL_3,6157757897,6157757897,0,0,,,,,,,,,
base64decoded - 2026-01-21T153200.301.png,COL_1,9743622184,,1,1,,,,,,,,,
base64decoded - 2026-01-21T153200.301.png,COL_2,3401321851,,1,1,,,,,,,,,
base64decoded - 2026-01-21T153200.301.png,COL_3,1059766559,,1,1,,,,,,,,,
base64decoded - 2026-01-21T154527.589.png,COL_1,6274283175,6274283175,0,0,,,,,,,,,
base64decoded - 2026-01-21T154527.589.png,COL_2,9141961758,9141961758,0,0,,,,,,,,,
base64decoded - 2026-01-21T154527.589.png,COL_3,6436426441,6436426441,0,0,,,,,,,,,
327.png,COL_1,3484769855,3484769855,0,0,,,,,,,,,
327.png,COL_2,0601061875,0601061875,0,0,,,,,,,,,
327.png,COL_3,5055706916,5055706916,0,0,,,,,,,,,
base64decoded (62).png,COL_1,9950193351,,1,1,,,,,,,,,
base64decoded (62).png,COL_2,3043763553,3043763553,0,0,,,,,,,,,
base64decoded (62).png,COL_3,2456356080,,1,1,,,,,,,,,
base64decoded - 2026-01-21T153352.806.png,COL_1,5540504580,5540504580,0,0,,,,,,,,,
base64decoded - 2026-01-21T153352.806.png,COL_2,2011591472,2011591472,0,0,,,,,,,,,
base64decoded - 2026-01-21T153352.806.png,COL_3,3157187310,3157187310,0,0,,,,,,,,,
286.png,COL_1,3881246442,3881246442,0,0,,,,,,,,,
286.png,COL_2,2601021856,2601021856,0,0,,,,,,,,,
286.png,COL_3,3079208457,3079208457,0,0,,,,,,,,,
base64decoded (99).png,COL_1,2352427155,2352427155,0,0,,,,,,,,,
base64decoded (99).png,COL_2,4161051516,4161051516,0,0,,,,,,,,,
base64decoded (99).png,COL_3,7670215656,7670215656,0,0,,,,,,,,,
351.png,COL_1,2150294050,2150294050,0,0,,,,,,,,,
351.png,COL_2,5110690571,5110690571,0,0,,,,,,,,,
351.png,COL_3,9147871673,9147871673,0,0,,,,,,,,,
base64decoded - 2026-01-21T153138.814.png,COL_1,8876277433,8876277433,0,0,,,,,,,,,
base64decoded - 2026-01-21T153138.814.png,COL_2,0160950710,0160950710,0,0,,,,,,,,,
base64decoded - 2026-01-21T153138.814.png,COL_3,0640827570,0640827570,0,0,,,,,,,,,
161.png,COL_1,0631056602,,1,1,,,,,,,,,
161.png,COL_2,1100220353,,1,1,,,,,,,,,
161.png,COL_3,9049844299,,1,1,,,,,,,,,
41.jpeg,COL_1,9433832308,9433832308,0,0,,,,,,,,,
41.jpeg,COL_2,7033503394,7033503394,0,0,,,,,,,,,
41.jpeg,COL_3,2353391636,2353391636,0,0,,,,,,,,,
90.jpeg,COL_1,7334739506,7334739506,0,0,,,,,,,,,
90.jpeg,COL_2,5001861378,5001861378,0,0,,,,,,,,,
90.jpeg,COL_3,2075298296,2075298296,0,0,,,,,,,,,
base64decoded - 2026-01-21T153012.417.png,COL_1,2541685970,2541685970,0,0,,,,,,,,,
base64decoded - 2026-01-21T153012.417.png,COL_2,0008936423,,1,1,,,,,,,,,
base64decoded - 2026-01-21T153012.417.png,COL_3,3058381482,,1,1,,,,,,,,,
60.jpeg,COL_1,1543162409,1543162409,0,0,,,,,,,,,
60.jpeg,COL_2,1034904494,1034904494,0,0,,,,,,,,,
60.jpeg,COL_3,3383688301,3383688301,0,0,,,,,,,,,
164.png,COL_1,4250269512,4250269512,0,0,,,,,,,,,
164.png,COL_2,7100760570,,1,1,,,,,,,,,
164.png,COL_3,6955518312,6955518312,0,0,,,,,,,,,
base64decoded (47).png,COL_1,9463230151,9463230151,0,0,,,,,,,,,
base64decoded (47).png,COL_2,9611701861,9611701861,0,0,,,,,,,,,
base64decoded (47).png,COL_3,3174209120,3174209120,0,0,,,,,,,,,
8.jpeg,COL_1,8454763810,8454763810,0,0,,,,,,,,,
8.jpeg,COL_2,3046766552,3046766552,0,0,,,,,,,,,
8.jpeg,COL_3,6486050992,6486050992,0,0,,,,,,,,,
329.png,COL_1,8349190046,8349190046,0,0,,,,,,,,,
329.png,COL_2,2010990440,2010990440,0,0,,,,,,,,,
329.png,COL_3,3151580558,3151580558,0,0,,,,,,,,,
284.png,COL_1,6879420651,6879420651,0,0,,,,,,,,,
284.png,COL_2,3111291748,3111291748,0,0,,,,,,,,,
284.png,COL_3,6131420719,6131420719,0,0,,,,,,,,,
114.png,COL_1,7940483046,7940483046,0,0,,,,,,,,,
114.png,COL_2,0040960450,,1,1,,,,,,,,,
114.png,COL_3,3446888594,3446888594,0,0,,,,,,,,,
base64decoded - 2026-01-21T152004.089.png,COL_1,3580246083,3580246083,0,0,,,,,,,,,
base64decoded - 2026-01-21T152004.089.png,COL_2,5600720850,5600720850,0,0,,,,,,,,,
base64decoded - 2026-01-21T152004.089.png,COL_3,5059501616,5059501616,0,0,,,,,,,,,
base64decoded - 2026-01-21T155259.729.png,COL_1,9730724110,9730724110,0,0,,,,,,,,,
base64decoded - 2026-01-21T155259.729.png,COL_2,7111791370,7111791370,0,0,,,,,,,,,
base64decoded - 2026-01-21T155259.729.png,COL_3,0157743391,0157743391,0,0,,,,,,,,,
384.png,COL_1,2731820427,2731820427,0,0,,,,,,,,,
384.png,COL_2,0014894348,0014894348,0,0,,,,,,,,,
384.png,COL_3,2181695300,2181695300,0,0,,,,,,,,,
203.png,COL_1,3351964275,3351964275,0,0,,,,,,,,,
203.png,COL_2,6310690571,6310690571,0,0,,,,,,,,,
203.png,COL_3,0147836186,,1,1,,,,,,,,,
base64decoded - 2026-01-21T162102.889.jpeg,COL_1,1054472400,1054472400,0,0,,,,,,,,,
base64decoded - 2026-01-21T162102.889.jpeg,COL_2,4333001591,4333001591,0,0,,,,,,,,,
base64decoded - 2026-01-21T162102.889.jpeg,COL_3,0333434150,0333434150,0,0,,,,,,,,,
base64decoded - 2026-01-21T161356.819.jpeg,COL_1,5354912018,5354912018,0,0,,,,,,,,,
base64decoded - 2026-01-21T161356.819.jpeg,COL_2,5130000590,5130000590,0,0,,,,,,,,,
base64decoded - 2026-01-21T161356.819.jpeg,COL_3,6353510714,6353510714,0,0,,,,,,,,,
base64decoded (43).png,COL_1,8615188315,8615188315,0,0,,,,,,,,,
base64decoded (43).png,COL_2,6113793340,6113793340,0,0,,,,,,,,,
base64decoded (43).png,COL_3,4151344053,,1,1,,,,,,,,,
base64decoded - 2026-01-21T153306.421.png,COL_1,7950985059,7950985059,0,0,,,,,,,,,
base64decoded - 2026-01-21T153306.421.png,COL_2,9100030520,9100030520,0,0,,,,,,,,,
base64decoded - 2026-01-21T153306.421.png,COL_3,6038915064,,1,1,,,,,,,,,
base64decoded - 2026-01-21T155756.163.png,COL_1,8813245162,8813245162,0,0,,,,,,,,,
base64decoded - 2026-01-21T155756.163.png,COL_2,7101921751,7101921751,0,0,,,,,,,,,
base64decoded - 2026-01-21T155756.163.png,COL_3,0079228959,0079228959,0,0,,,,,,,,,
base64decoded - 2026-01-21T164110.426.jfif,COL_1,1050999375,1050999375,0,0,,,,,,,,,
base64decoded - 2026-01-21T164110.426.jfif,COL_2,2105963573,2105963573,0,0,,,,,,,,,
base64decoded - 2026-01-21T164110.426.jfif,COL_3,9055379469,9055379469,0,0,,,,,,,,,
base64decoded - 2026-01-21T160752.313.png,COL_1,5658587826,5658587826,0,0,,,,,,,,,
base64decoded - 2026-01-21T160752.313.png,COL_2,7164454510,7164454510,0,0,,,,,,,,,
base64decoded - 2026-01-21T160752.313.png,COL_3,9680672963,9680672963,0,0,,,,,,,,,
base64decoded - 2026-01-21T154518.050.png,COL_1,6932893518,6932893518,0,0,,,,,,,,,
base64decoded - 2026-01-21T154518.050.png,COL_2,7143763355,7143763355,0,0,,,,,,,,,
base64decoded - 2026-01-21T154518.050.png,COL_3,0456341346,0456341346,0,0,,,,,,,,,
base64decoded - 2026-01-21T162150.212.png,COL_1,0278549066,0278549066,0,0,,,,,,,,,
base64decoded - 2026-01-21T162150.212.png,COL_2,3113660742,3113660742,0,0,,,,,,,,,
base64decoded - 2026-01-21T162150.212.png,COL_3,7132928192,7132928192,0,0,,,,,,,,,
base64decoded - 2026-01-21T160124.627.png,COL_1,8657229156,8657229156,0,0,,,,,,,,,
base64decoded - 2026-01-21T160124.627.png,COL_2,8111461549,8111461549,0,0,,,,,,,,,
base64decoded - 2026-01-21T160124.627.png,COL_3,8152774584,,1,1,,,,,,,,,
base64decoded (13).png,COL_1,1484402055,1484402055,0,0,,,,,,,,,
base64decoded (13).png,COL_2,4631101898,4631101898,0,0,,,,,,,,,
base64decoded (13).png,COL_3,5373208796,5373208796,0,0,,,,,,,,,
109.jpeg,COL_1,9135089704,9135089704,0,0,,,,,,,,,
109.jpeg,COL_2,8101261378,8101261378,0,0,,,,,,,,,
109.jpeg,COL_3,0075247274,0075247274,0,0,,,,,,,,,
base64decoded - 2026-01-21T153218.628.png,COL_1,0635621176,0635621176,0,0,,,,,,,,,
base64decoded - 2026-01-21T153218.628.png,COL_2,1011691377,1011691377,0,0,,,,,,,,,
base64decoded - 2026-01-21T153218.628.png,COL_3,2177290810,2177290810,0,0,,,,,,,,,
254.png,COL_1,1130625403,,1,1,,,,,,,,,
254.png,COL_2,8001831321,8001831321,0,0,,,,,,,,,
254.png,COL_3,2038498867,2038498867,0,0,,,,,,,,,
175.png,COL_1,9451277580,9451277580,0,0,,,,,,,,,
175.png,COL_2,3110700564,3110700564,0,0,,,,,,,,,
175.png,COL_3,9154518858,9154518858,0,0,,,,,,,,,
base64decoded - 2026-01-21T154647.476.png,COL_1,6651969351,6651969351,0,0,,,,,,,,,
base64decoded - 2026-01-21T154647.476.png,COL_2,5313263543,5313263543,0,0,,,,,,,,,
base64decoded - 2026-01-21T154647.476.png,COL_3,0152333885,0152333885,0,0,,,,,,,,,
244.png,COL_1,3205680338,3205680338,0,0,,,,,,,,,
244.png,COL_2,1013993473,1013993473,0,0,,,,,,,,,
244.png,COL_3,2157385701,2157385701,0,0,,,,,,,,,
193.jpeg,COL_1,8415940091,8415940091,0,0,,,,,,,,,
193.jpeg,COL_2,3110290344,3110290344,0,0,,,,,,,,,
193.jpeg,COL_3,4141849749,4141849749,0,0,,,,,,,,,
243.png,COL_1,1641365773,1641365773,0,0,,,,,,,,,
243.png,COL_2,3000930420,3000930420,0,0,,,,,,,,,
243.png,COL_3,6058587375,6058587375,0,0,,,,,,,,,
83.png,COL_1,1634412605,1634412605,0,0,,,,,,,,,
83.png,COL_2,6131601391,6131601391,0,0,,,,,,,,,
83.png,COL_3,4353140032,4353140032,0,0,,,,,,,,,
base64decoded - 2026-01-21T155016.024.png,COL_1,7930154179,7930154179,0,0,,,,,,,,,
base64decoded - 2026-01-21T155016.024.png,COL_2,1116796376,1116796376,0,0,,,,,,,,,
base64decoded - 2026-01-21T155016.024.png,COL_3,0187041429,0187041429,0,0,,,,,,,,,
base64decoded - 2026-01-21T154022.392.png,COL_1,0818908011,0818908011,0,0,,,,,,,,,
base64decoded - 2026-01-21T154022.392.png,COL_2,7140760351,7140760351,0,0,,,,,,,,,
base64decoded - 2026-01-21T154022.392.png,COL_3,0436949062,0436949062,0,0,,,,,,,,,
45.png,COL_1,2440164563,2440164563,0,0,,,,,,,,,
45.png,COL_2,5011291471,5011291471,0,0,,,,,,,,,
45.png,COL_3,3137488575,3137488575,0,0,,,,,,,,,
391.png,COL_1,3454967304,3454967304,0,0,,,,,,,,,
391.png,COL_2,7361651511,7361651511,0,0,,,,,,,,,
391.png,COL_3,5630433776,5630433776,0,0,,,,,,,,,
base64decoded (36).png,COL_1,9537925011,9537925011,0,0,,,,,,,,,
base64decoded (36).png,COL_2,6100730320,6100730320,0,0,,,,,,,,,
base64decoded (36).png,COL_3,4048847793,4048847793,0,0,,,,,,,,,
base64decoded (96).png,COL_1,5150615704,5150615704,0,0,,,,,,,,,
base64decoded (96).png,COL_2,2101031525,2101031525,0,0,,,,,,,,,
base64decoded (96).png,COL_3,9058711596,9058711596,0,0,,,,,,,,,
112.jfif,COL_1,5188367440,5188367440,0,0,,,,,,,,,
112.jfif,COL_2,3611001861,3611001861,0,0,,,,,,,,,
112.jfif,COL_3,3174201524,3174201524,0,0,,,,,,,,,
15.jpeg,COL_1,6174693410,6174693410,0,0,,,,,,,,,
15.jpeg,COL_2,1104434724,,1,1,,,,,,,,,
15.jpeg,COL_3,7688626560,,1,1,,,,,,,,,
base64decoded - 2026-01-21T154556.277.png,COL_1,0758263196,0758263196,0,0,,,,,,,,,
base64decoded - 2026-01-21T154556.277.png,COL_2,9141061551,9141061551,0,0,,,,,,,,,
base64decoded - 2026-01-21T154556.277.png,COL_3,6476219444,6476219444,0,0,,,,,,,,,
base64decoded (29).png,COL_1,3378412670,,1,1,,,,,,,,,
base64decoded (29).png,COL_2,9146966752,9146966752,0,0,,,,,,,,,
base64decoded (29).png,COL_3,6486023939,6486023939,0,0,,,,,,,,,
base64decoded - 2026-01-21T154308.966.png,COL_1,4817749466,4817749466,0,0,,,,,,,,,
base64decoded - 2026-01-21T154308.966.png,COL_2,8114964748,8114964748,0,0,,,,,,,,,
base64decoded - 2026-01-21T154308.966.png,COL_3,6182620675,6182620675,0,0,,,,,,,,,
base64decoded - 2026-01-21T155826.592.png,COL_1,8385590544,8385590544,0,0,,,,,,,,,
base64decoded - 2026-01-21T155826.592.png,COL_2,6614794844,6614794844,0,0,,,,,,,,,
base64decoded - 2026-01-21T155826.592.png,COL_3,5181601744,5181601744,0,0,,,,,,,,,
340.png,COL_1,7580197623,7580197623,0,0,,,,,,,,,
340.png,COL_2,6411701861,6411701861,0,0,,,,,,,,,
340.png,COL_3,6134467598,6134467598,0,0,,,,,,,,,
base64decoded - 2026-01-21T153343.699.png,COL_1,6455790745,,1,1,,,,,,,,,
base64decoded - 2026-01-21T153343.699.png,COL_2,6110490540,,1,1,,,,,,,,,
base64decoded - 2026-01-21T153343.699.png,COL_3,9151574587,9151574587,0,0,,,,,,,,,
201.png,COL_1,3255614583,3255614583,0,0,,,,,,,,,
201.png,COL_2,6113793573,6113793573,0,0,,,,,,,,,
201.png,COL_3,6157315015,,1,1,,,,,,,,,
373.png,COL_1,7633865104,7633865104,0,0,,,,,,,,,
373.png,COL_2,0101231326,0101231326,0,0,,,,,,,,,
373.png,COL_3,4078242541,4078242541,0,0,,,,,,,,,
249.png,COL_1,3958113534,3958113534,0,0,,,,,,,,,
249.png,COL_2,1144364554,1144364554,0,0,,,,,,,,,
249.png,COL_3,6486618774,6486618774,0,0,,,,,,,,,
base64decoded (2).png,COL_1,4684752184,4684752184,0,0,,,,,,,,,
base64decoded (2).png,COL_2,6631701892,6631701892,0,0,,,,,,,,,
base64decoded (2).png,COL_3,5353106855,5353106855,0,0,,,,,,,,,
base64decoded - 2026-01-21T155248.839.png,COL_1,5386093684,5386093684,0,0,,,,,,,,,
base64decoded - 2026-01-21T155248.839.png,COL_2,5646766855,5646766855,0,0,,,,,,,,,
base64decoded - 2026-01-21T155248.839.png,COL_3,8486008506,8486008506,0,0,,,,,,,,,
base64decoded - 2026-01-21T164145.745.jpeg,COL_1,9781970389,9781970389,0,0,,,,,,,,,
base64decoded - 2026-01-21T164145.745.jpeg,COL_2,5615593840,5615593840,0,0,,,,,,,,,
base64decoded - 2026-01-21T164145.745.jpeg,COL_3,0151305666,0151305666,0,0,,,,,,,,,
base64decoded (21).png,COL_1,4363291151,4363291151,0,0,,,,,,,,,
base64decoded (21).png,COL_2,8611701861,8611701861,0,0,,,,,,,,,
base64decoded (21).png,COL_3,5174209741,5174209741,0,0,,,,,,,,,
base64decoded - 2026-01-21T151955.118.png,COL_1,7083782598,,1,1,,,,,,,,,
base64decoded - 2026-01-21T151955.118.png,COL_2,0430300890,,1,1,,,,,,,,,
base64decoded - 2026-01-21T151955.118.png,COL_3,2353568883,,1,1,,,,,,,,,
base64decoded - 2026-01-21T161850.556.png,COL_1,2631759600,,1,1,,,,,,,,,
base64decoded - 2026-01-21T161850.556.png,COL_2,9115061342,9115061342,0,0,,,,,,,,,
base64decoded - 2026-01-21T161850.556.png,COL_3,0152142345,0152142345,0,0,,,,,,,,,
315.png,COL_1,1734217431,1734217431,0,0,,,,,,,,,
315.png,COL_2,1104234326,1104234326,0,0,,,,,,,,,
315.png,COL_3,4088640898,4088640898,0,0,,,,,,,,,
268.png,COL_1,2203519034,2203519034,0,0,,,,,,,,,
268.png,COL_2,9000920450,9000920450,0,0,,,,,,,,,
268.png,COL_3,6039980166,6039980166,0,0,,,,,,,,,
base64decoded - 2026-01-21T162519.403.png,COL_1,5735537121,5735537121,0,0,,,,,,,,,
base64decoded - 2026-01-21T162519.403.png,COL_2,9063251310,9063251310,0,0,,,,,,,,,
base64decoded - 2026-01-21T162519.403.png,COL_3,4630498068,4630498068,0,0,,,,,,,,,
215.png,COL_1,8482389896,8482389896,0,0,,,,,,,,,
215.png,COL_2,4606066875,4606066875,0,0,,,,,,,,,
215.png,COL_3,3085006063,3085006063,0,0,,,,,,,,,
base64decoded (90).png,COL_1,9750595119,9750595119,0,0,,,,,,,,,
base64decoded (90).png,COL_2,3101031522,3101031522,0,0,,,,,,,,,
base64decoded (90).png,COL_3,9058114619,,1,1,,,,,,,,,
base64decoded - 2026-01-21T154319.103.png,COL_1,4739154033,4739154033,0,0,,,,,,,,,
base64decoded - 2026-01-21T154319.103.png,COL_2,0010690373,0010690373,0,0,,,,,,,,,
base64decoded - 2026-01-21T154319.103.png,COL_3,4147890704,4147890704,0,0,,,,,,,,,
base64decoded - 2026-01-21T154157.558.png,COL_1,4730404703,4730404703,0,0,,,,,,,,,
base64decoded - 2026-01-21T154157.558.png,COL_2,1011691371,1011691371,0,0,,,,,,,,,
base64decoded - 2026-01-21T154157.558.png,COL_3,2177294353,2177294353,0,0,,,,,,,,,
129.png,COL_1,9882950739,9882950739,0,0,,,,,,,,,
129.png,COL_2,9610090840,9610090840,0,0,,,,,,,,,
129.png,COL_3,3141802744,3141802744,0,0,,,,,,,,,
base64decoded - 2026-01-21T160541.085.png,COL_1,3651125113,3651125113,0,0,,,,,,,,,
base64decoded - 2026-01-21T160541.085.png,COL_2,8101031527,8101031527,0,0,,,,,,,,,
base64decoded - 2026-01-21T160541.085.png,COL_3,9078211493,9078211493,0,0,,,,,,,,,
278.png,COL_1,4853646484,4853646484,0,0,,,,,,,,,
278.png,COL_2,4100720550,4100720550,0,0,,,,,,,,,
278.png,COL_3,9049814951,9049814951,0,0,,,,,,,,,
314.png,COL_1,4284432459,4284432459,0,0,,,,,,,,,
314.png,COL_2,2634004896,,1,1,,,,,,,,,
314.png,COL_3,3383604207,3383604207,0,0,,,,,,,,,
base64decoded - 2026-01-21T160609.885.png,COL_1,3141346802,3141346802,0,0,,,,,,,,,
base64decoded - 2026-01-21T160609.885.png,COL_2,3006526458,3006526458,0,0,,,,,,,,,
base64decoded - 2026-01-21T160609.885.png,COL_3,3089084986,3089084986,0,0,,,,,,,,,
381.png,COL_1,9788002790,,1,1,,,,,,,,,
381.png,COL_2,4631001897,4631001897,0,0,,,,,,,,,
381.png,COL_3,3373200118,3373200118,0,0,,,,,,,,,
base64decoded - 2026-01-21T162226.421.png,COL_1,1348942068,1348942068,0,0,,,,,,,,,
base64decoded - 2026-01-21T162226.421.png,COL_2,2444344810,2444344810,0,0,,,,,,,,,
base64decoded - 2026-01-21T162226.421.png,COL_3,6446866329,6446866329,0,0,,,,,,,,,
base64decoded - 2026-01-21T151834.980.png,COL_1,1334663131,1334663131,0,0,,,,,,,,,
base64decoded - 2026-01-21T151834.980.png,COL_2,5141761355,5141761355,0,0,,,,,,,,,
base64decoded - 2026-01-21T151834.980.png,COL_3,0456745404,0456745404,0,0,,,,,,,,,
68.png,COL_1,3475732753,3475732753,0,0,,,,,,,,,
68.png,COL_2,3130400796,3130400796,0,0,,,,,,,,,
68.png,COL_3,0353526852,0353526852,0,0,,,,,,,,,
base64decoded - 2026-01-21T153657.905.png,COL_1,9773606170,9773606170,0,0,,,,,,,,,
base64decoded - 2026-01-21T153657.905.png,COL_2,2101921758,2101921758,0,0,,,,,,,,,
base64decoded - 2026-01-21T153657.905.png,COL_3,6039428772,6039428772,0,0,,,,,,,,,
base64decoded - 2026-01-21T154538.098.png,COL_1,7007954067,7007954067,0,0,,,,,,,,,
base64decoded - 2026-01-21T154538.098.png,COL_2,2010960540,2010960540,0,0,,,,,,,,,
base64decoded - 2026-01-21T154538.098.png,COL_3,2142851177,2142851177,0,0,,,,,,,,,
171.png,COL_1,6857636864,6857636864,0,0,,,,,,,,,
171.png,COL_2,4100720556,4100720556,0,0,,,,,,,,,
171.png,COL_3,3059514540,3059514540,0,0,,,,,,,,,
323.png,COL_1,7585857792,7585857792,0,0,,,,,,,,,
323.png,COL_2,7461751816,7461751816,0,0,,,,,,,,,
323.png,COL_3,1670267608,1670267608,0,0,,,,,,,,,
360.png,COL_1,8235981604,,1,1,,,,,,,,,
360.png,COL_2,6336606595,,1,1,,,,,,,,,
360.png,COL_3,8383034528,8383034528,0,0,,,,,,,,,
base64decoded (56).png,COL_1,5457646056,5457646056,0,0,,,,,,,,,
base64decoded (56).png,COL_2,2110460540,2110460540,0,0,,,,,,,,,
base64decoded (56).png,COL_3,9152572332,9152572332,0,0,,,,,,,,,
base64decoded - 2026-01-21T162457.844.png,COL_1,4081823861,4081823861,0,0,,,,,,,,,
base64decoded - 2026-01-21T162457.844.png,COL_2,3445663855,3445663855,0,0,,,,,,,,,
base64decoded - 2026-01-21T162457.844.png,COL_3,6456367350,6456367350,0,0,,,,,,,,,
base64decoded - 2026-01-21T153121.170.png,COL_1,6418195395,6418195395,0,0,,,,,,,,,
base64decoded - 2026-01-21T153121.170.png,COL_2,3163653510,3163653510,0,0,,,,,,,,,
base64decoded - 2026-01-21T153121.170.png,COL_3,8650375069,,1,1,,,,,,,,,
base64decoded - 2026-01-21T163603.052.png,COL_1,7631030159,7631030159,0,0,,,,,,,,,
base64decoded - 2026-01-21T163603.052.png,COL_2,0017291346,0017291346,0,0,,,,,,,,,
base64decoded - 2026-01-21T163603.052.png,COL_3,7171293386,7171293386,0,0,,,,,,,,,
base64decoded - 2026-01-21T152951.512.png,COL_1,3008610365,3008610365,0,0,,,,,,,,,
base64decoded - 2026-01-21T152951.512.png,COL_2,4043963554,4043963554,0,0,,,,,,,,,
base64decoded - 2026-01-21T152951.512.png,COL_3,6456353281,6456353281,0,0,,,,,,,,,
base64decoded - 2026-01-21T163619.365.png,COL_1,5650774057,5650774057,0,0,,,,,,,,,
base64decoded - 2026-01-21T163619.365.png,COL_2,5115990576,5115990576,0,0,,,,,,,,,
base64decoded - 2026-01-21T163619.365.png,COL_3,6157511237,6157511237,0,0,,,,,,,,,
base64decoded - 2026-01-21T160116.011.png,COL_1,8657229156,8657229156,0,0,,,,,,,,,
base64decoded - 2026-01-21T160116.011.png,COL_2,8111461549,8111461549,0,0,,,,,,,,,
base64decoded - 2026-01-21T160116.011.png,COL_3,8152774584,,1,1,,,,,,,,,
base64decoded - 2026-01-21T160549.857.png,COL_1,6851740523,6851740523,0,0,,,,,,,,,
base64decoded - 2026-01-21T160549.857.png,COL_2,0110490540,0110490540,0,0,,,,,,,,,
base64decoded - 2026-01-21T160549.857.png,COL_3,8151578370,8151578370,0,0,,,,,,,,,
base64decoded - 2026-01-21T161457.950.jpeg,COL_1,5888979180,5888979180,0,0,,,,,,,,,
base64decoded - 2026-01-21T161457.950.jpeg,COL_2,1613561841,1613561841,0,0,,,,,,,,,
base64decoded - 2026-01-21T161457.950.jpeg,COL_3,5132407605,5132407605,0,0,,,,,,,,,
283.png,COL_1,8859474631,8859474631,0,0,,,,,,,,,
283.png,COL_2,3111791578,3111791578,0,0,,,,,,,,,
283.png,COL_3,9137412827,9137412827,0,0,,,,,,,,,
306.png,COL_1,2808965665,2808965665,0,0,,,,,,,,,
306.png,COL_2,6066856518,6066856518,0,0,,,,,,,,,
